From_SCATS,To_SCATS,Distance_km
2846,3126,5.123261951530201
3126,2846,5.123261951530201
2846,3126,5.132238360962854
3126,2846,5.132238360962854
2846,3127,4.395416891605298
3127,2846,4.395416891605298
2846,3127,4.375191190592207
3127,2846,4.375191190592207
2846,3127,4.359260224756286
3127,2846,4.359260224756286
2846,3180,7.5917251647529165
3180,2846,7.5917251647529165
2846,3180,7.561107682531388
3180,2846,7.561107682531388
2846,3180,7.573050429695851
3180,2846,7.573050429695851
2846,3662,6.458396988181654
3662,2846,6.458396988181654
2846,3662,6.434004627795611
3662,2846,6.434004627795611
2846,3662,6.4186303846252395
3662,2846,6.4186303846252395
2846,3662,6.462160333782346
3662,2846,6.462160333782346
2846,3682,4.348205176570752
3682,2846,4.348205176570752
2846,3682,4.335867133474414
3682,2846,4.335867133474414
2846,3682,4.264199889771195
3682,2846,4.264199889771195
2846,3682,4.2661335758893255
3682,2846,4.2661335758893255
2846,3685,3.2007051260019694
3685,2846,3.2007051260019694
2846,3685,3.219827779845685
3685,2846,3.219827779845685
2846,3685,3.1820897173593052
3685,2846,3.1820897173593052
2846,3804,3.1504678130150343
3804,2846,3.1504678130150343
2846,3804,3.1103102046183633
3804,2846,3.1103102046183633
2846,3804,3.0796112097712283
3804,2846,3.0796112097712283
2846,3804,3.112092506681358
3804,2846,3.112092506681358
2846,3812,2.689748284579435
3812,2846,2.689748284579435
2846,3812,2.6463188607980412
3812,2846,2.6463188607980412
2846,3812,2.665580400283342
3812,2846,2.665580400283342
2846,3812,2.6997920801546247
3812,2846,2.6997920801546247
2846,4030,7.3240347705909965
4030,2846,7.3240347705909965
2846,4030,7.31248786892466
4030,2846,7.31248786892466
2846,4030,7.419238034779786
4030,2846,7.419238034779786
2846,4032,6.608569116808915
4032,2846,6.608569116808915
2846,4032,6.572253497463692
4032,2846,6.572253497463692
2846,4032,6.548353189051212
4032,2846,6.548353189051212
2846,4032,6.581687904097197
4032,2846,6.581687904097197
2846,4034,5.555848310650395
4034,2846,5.555848310650395
2846,4034,5.50536999726358
4034,2846,5.50536999726358
2846,4034,5.479109283814828
4034,2846,5.479109283814828
2846,4034,5.514327188251807
4034,2846,5.514327188251807
2846,4035,4.911987949135479
4035,2846,4.911987949135479
2846,4035,4.892629216579727
4035,2846,4.892629216579727
2846,4035,4.706328374471953
4035,2846,4.706328374471953
2846,4035,4.7426651169630025
4035,2846,4.7426651169630025
2846,4040,3.2256374909468866
4040,2846,3.2256374909468866
2846,4040,3.180251117884178
4040,2846,3.180251117884178
2846,4040,3.161836580170406
4040,2846,3.161836580170406
2846,4040,3.1525360574859658
4040,2846,3.1525360574859658
2846,4040,3.197829311135854
4040,2846,3.197829311135854
2846,4040,3.2308121509787577
4040,2846,3.2308121509787577
2846,4043,1.7074793712358094
4043,2846,1.7074793712358094
2846,4043,1.6533371757118114
4043,2846,1.6533371757118114
2846,4043,1.6493985490453236
4043,2846,1.6493985490453236
2846,4043,1.6943185511288306
4043,2846,1.6943185511288306
2846,4051,7.536680482055011
4051,2846,7.536680482055011
2846,4051,7.53721217500717
4051,2846,7.53721217500717
2846,4051,7.542735084979564
4051,2846,7.542735084979564
2846,4057,6.677327094253287
4057,2846,6.677327094253287
2846,4057,6.609735045109671
4057,2846,6.609735045109671
2846,4057,6.529903685989919
4057,2846,6.529903685989919
2846,4057,6.589985995367082
4057,2846,6.589985995367082
2846,4063,5.602173476341268
4063,2846,5.602173476341268
2846,4063,5.575197698666393
4063,2846,5.575197698666393
2846,4063,5.522835492431903
4063,2846,5.522835492431903
2846,4063,5.558591217345161
4063,2846,5.558591217345161
2846,4262,5.8590842561161205
4262,2846,5.8590842561161205
2846,4263,5.201813060318186
4263,2846,5.201813060318186
2846,4263,5.149962415588398
4263,2846,5.149962415588398
2846,4263,5.165294816112061
4263,2846,5.165294816112061
2846,4263,5.248173509230958
4263,2846,5.248173509230958
2846,4264,4.697318554709244
4264,2846,4.697318554709244
2846,4264,4.6561929926076315
4264,2846,4.6561929926076315
2846,4264,4.65014939602867
4264,2846,4.65014939602867
2846,4264,4.706015387256602
4264,2846,4.706015387256602
2846,4266,14502.680384078181
4266,2846,14502.680384078181
2846,4266,4.222711846345254
4266,2846,4.222711846345254
2846,4266,4.220161187186985
4266,2846,4.220161187186985
2846,4266,4.257987194248794
4266,2846,4.257987194248794
2846,4270,4.201034504110836
4270,2846,4.201034504110836
2846,4270,4.111905846760281
4270,2846,4.111905846760281
2846,4270,4.079404381649959
4270,2846,4.079404381649959
2846,4270,4.187470013064092
4270,2846,4.187470013064092
2846,4272,3.4528039752446986
4272,2846,3.4528039752446986
2846,4272,3.4476807718737583
4272,2846,3.4476807718737583
2846,4272,3.473756093995717
4272,2846,3.473756093995717
2846,4273,2.1276287431334517
4273,2846,2.1276287431334517
2846,4273,2.0111226441859187
4273,2846,2.0111226441859187
2846,4321,6.7890734793091365
4321,2846,6.7890734793091365
2846,4321,6.778185163127811
4321,2846,6.778185163127811
2846,4321,6.762549724406409
4321,2846,6.762549724406409
2846,4321,6.8140065322035275
4321,2846,6.8140065322035275
2846,4324,6.091958164844043
4324,2846,6.091958164844043
2846,4324,6.07739615495893
4324,2846,6.07739615495893
2846,4324,6.125726427684802
4324,2846,6.125726427684802
2846,4335,6.470303271526715
4335,2846,6.470303271526715
2846,4335,6.471668275324448
4335,2846,6.471668275324448
2846,4812,5.202923950830145
4812,2846,5.202923950830145
2846,4812,5.204861284456024
4812,2846,5.204861284456024
2846,4812,5.288528775537538
4812,2846,5.288528775537538
2846,4821,6.969160441594032
4821,2846,6.969160441594032
2846,4821,6.953379881648192
4821,2846,6.953379881648192
2846,4821,6.948742647094377
4821,2846,6.948742647094377
2846,4821,6.97029197494882
4821,2846,6.97029197494882
2846,2846,0.07462055935033891
2846,2846,0.07462055935033891
2846,3001,6.0754860440872225
3001,2846,6.0754860440872225
2846,3001,6.040665804627623
3001,2846,6.040665804627623
2846,3001,6.047987513649851
3001,2846,6.047987513649851
2846,3001,6.097292494980697
3001,2846,6.097292494980697
2846,3002,5.84895192406371
3002,2846,5.84895192406371
2846,3002,5.799934417950813
3002,2846,5.799934417950813
2846,3002,5.798531917807002
3002,2846,5.798531917807002
2846,3002,5.851057562312311
3002,2846,5.851057562312311
2846,3120,4.318782645828113
3120,2846,4.318782645828113
2846,3120,4.284392616021785
3120,2846,4.284392616021785
2846,3120,4.262216484871124
3120,2846,4.262216484871124
2846,3120,4.296962808965003
3120,2846,4.296962808965003
2846,3122,4.238102440688898
3122,2846,4.238102440688898
2846,3122,4.206671902505762
3122,2846,4.206671902505762
2846,3122,4.237409043878535
3122,2846,4.237409043878535
2846,3126,5.223895830081186
3126,2846,5.223895830081186
2846,3126,5.186632928168786
3126,2846,5.186632928168786
2846,3126,5.195105356405119
3126,2846,5.195105356405119
2846,3127,4.433552620314251
3127,2846,4.433552620314251
2846,3127,4.413951187464365
3127,2846,4.413951187464365
2846,3127,4.396934175234192
3127,2846,4.396934175234192
2846,3180,7.621100554375966
3180,2846,7.621100554375966
2846,3180,7.590385581187199
3180,2846,7.590385581187199
2846,3180,7.602045982640882
3180,2846,7.602045982640882
2846,3662,6.424806328757738
3662,2846,6.424806328757738
2846,3662,6.400715508817528
3662,2846,6.400715508817528
2846,3662,6.384461983761557
3662,2846,6.384461983761557
2846,3662,6.427941315482522
3662,2846,6.427941315482522
2846,3682,4.419156310598774
3682,2846,4.419156310598774
2846,3682,4.4077041885384425
3682,2846,4.4077041885384425
2846,3682,4.336114528391838
3682,2846,4.336114528391838
2846,3682,4.337083938601394
3682,2846,4.337083938601394
2846,3685,3.2870255242650144
3685,2846,3.2870255242650144
2846,3685,3.3063033351432534
3685,2846,3.3063033351432534
2846,3685,3.2686596547011932
3685,2846,3.2686596547011932
2846,3804,3.164713144516499
3804,2846,3.164713144516499
2846,3804,3.125386500014118
3804,2846,3.125386500014118
2846,3804,3.0937569051315785
3804,2846,3.0937569051315785
2846,3804,3.125360841052938
3804,2846,3.125360841052938
2846,3812,2.7021964321913523
3812,2846,2.7021964321913523
2846,3812,2.6587995445794985
3812,2846,2.6587995445794985
2846,3812,2.6763221671833186
3812,2846,2.6763221671833186
2846,3812,2.710383407548612
3812,2846,2.710383407548612
2846,4030,7.332119008427752
4030,2846,7.332119008427752
2846,4030,7.319099474194094
4030,2846,7.319099474194094
2846,4030,7.4258963508788245
4030,2846,7.4258963508788245
2846,4032,6.615716599445393
4032,2846,6.615716599445393
2846,4032,6.579892446433468
4032,2846,6.579892446433468
2846,4032,6.5554176360205085
4032,2846,6.5554176360205085
2846,4032,6.58831056549188
4032,2846,6.58831056549188
2846,4034,5.561198492602825
4034,2846,5.561198492602825
2846,4034,5.511244500768891
4034,2846,5.511244500768891
2846,4034,5.484304137181148
4034,2846,5.484304137181148
2846,4034,5.519061070693384
4034,2846,5.519061070693384
2846,4035,4.915869910238147
4035,2846,4.915869910238147
2846,4035,4.8970983161554775
4035,2846,4.8970983161554775
2846,4035,4.709658044635271
4035,2846,4.709658044635271
2846,4035,4.744981933650407
4035,2846,4.744981933650407
2846,4040,3.222808158579781
4040,2846,3.222808158579781
2846,4040,3.1785316256525133
4040,2846,3.1785316256525133
2846,4040,3.1595221652674237
4040,2846,3.1595221652674237
2846,4040,3.1492427373663694
4040,2846,3.1492427373663694
2846,4040,3.1939729887945187
4040,2846,3.1939729887945187
2846,4040,3.2270775842206594
4040,2846,3.2270775842206594
2846,4043,1.6866763651557928
4043,2846,1.6866763651557928
2846,4043,1.6333124409738706
4043,2846,1.6333124409738706
2846,4043,1.6271508966344308
4043,2846,1.6271508966344308
2846,4043,1.670040366823421
4043,2846,1.670040366823421
2846,4051,7.551886538329916
4051,2846,7.551886538329916
2846,4051,7.552366339905418
4051,2846,7.552366339905418
2846,4051,7.557166184284544
4051,2846,7.557166184284544
2846,4057,6.70823013131225
4057,2846,6.70823013131225
2846,4057,6.641481242378497
4057,2846,6.641481242378497
2846,4057,6.561118587646206
4057,2846,6.561118587646206
2846,4057,6.620036203741328
4057,2846,6.620036203741328
2846,4063,5.635759223329928
4063,2846,5.635759223329928
2846,4063,5.609404589965576
4063,2846,5.609404589965576
2846,4063,5.5566573739293865
4063,2846,5.5566573739293865
2846,4063,5.591604565659232
4063,2846,5.591604565659232
2846,4262,5.804517622924744
4262,2846,5.804517622924744
2846,4263,5.15538168135199
4263,2846,5.15538168135199
2846,4263,5.103829559934978
4263,2846,5.103829559934978
2846,4263,5.118353909333189
4263,2846,5.118353909333189
2846,4263,5.200496408691479
4263,2846,5.200496408691479
2846,4264,4.660685257361455
4264,2846,4.660685257361455
2846,4264,4.619815865849123
4264,2846,4.619815865849123
2846,4264,4.612932213017634
4264,2846,4.612932213017634
2846,4264,4.668442115452833
4264,2846,4.668442115452833
2846,4266,14502.612282595413
4266,2846,14502.612282595413
2846,4266,4.199879974247405
4266,2846,4.199879974247405
2846,4266,4.19654719579905
4266,2846,4.19654719579905
2846,4266,4.233781630437387
4266,2846,4.233781630437387
2846,4270,4.157581233254391
4270,2846,4.157581233254391
2846,4270,4.068038677221802
4270,2846,4.068038677221802
2846,4270,4.034011115887384
4270,2846,4.034011115887384
2846,4270,4.142022712051297
4270,2846,4.142022712051297
2846,4272,3.4304884690833686
4272,2846,3.4304884690833686
2846,4272,3.4245941223393497
4272,2846,3.4245941223393497
2846,4272,3.450370275667892
4272,2846,3.450370275667892
2846,4273,2.0778892534777547
4273,2846,2.0778892534777547
2846,4273,1.9634596285323453
4273,2846,1.9634596285323453
2846,4321,6.782619253962905
4321,2846,6.782619253962905
2846,4321,6.771897837546333
4321,2846,6.771897837546333
2846,4321,6.755243242046694
4321,2846,6.755243242046694
2846,4321,6.8066490271641635
4321,2846,6.8066490271641635
2846,4324,6.068748832833372
4324,2846,6.068748832833372
2846,4324,6.053447532619848
4324,2846,6.053447532619848
2846,4324,6.101566927763125
4324,2846,6.101566927763125
2846,4335,6.446073352705282
4335,2846,6.446073352705282
2846,4335,6.447614602213339
4335,2846,6.447614602213339
2846,4812,5.143022506842683
4812,2846,5.143022506842683
2846,4812,5.143920752615425
4812,2846,5.143920752615425
2846,4812,5.2267914725258855
4812,2846,5.2267914725258855
2846,4821,6.916484112382541
4821,2846,6.916484112382541
2846,4821,6.900758530484164
4821,2846,6.900758530484164
2846,4821,6.895839900681146
4821,2846,6.895839900681146
2846,4821,6.9174056358002405
4821,2846,6.9174056358002405
2846,3001,6.008405106180731
3001,2846,6.008405106180731
2846,3001,5.973597025589849
3001,2846,5.973597025589849
2846,3001,5.981295561812092
3001,2846,5.981295561812092
2846,3001,6.030599718105243
3001,2846,6.030599718105243
2846,3002,5.780320121908516
3002,2846,5.780320121908516
2846,3002,5.731217036895229
3002,2846,5.731217036895229
2846,3002,5.7300925376004015
3002,2846,5.7300925376004015
2846,3002,5.782699134810334
3002,2846,5.782699134810334
2846,3120,4.244399969527454
3120,2846,4.244399969527454
2846,3120,4.210060357481323
3120,2846,4.210060357481323
2846,3120,4.187821348212292
3120,2846,4.187821348212292
2846,3120,4.222522501544067
3120,2846,4.222522501544067
2846,3122,4.165511681203765
3122,2846,4.165511681203765
2846,3122,4.133987692586486
3122,2846,4.133987692586486
2846,3122,4.1646432394418715
3122,2846,4.1646432394418715
2846,3126,5.175145304288303
3126,2846,5.175145304288303
2846,3126,5.137917864930963
3126,2846,5.137917864930963
2846,3126,5.145927592540485
3126,2846,5.145927592540485
2846,3127,4.368274753801397
3127,2846,4.368274753801397
2846,3127,4.348963267117204
3127,2846,4.348963267117204
2846,3127,4.331450643159075
3127,2846,4.331450643159075
2846,3180,7.552147485899573
3180,2846,7.552147485899573
2846,3180,7.5213998281206
3180,2846,7.5213998281206
2846,3180,7.532963402431732
3180,2846,7.532963402431732
2846,3662,6.35451149795651
3662,2846,6.35451149795651
2846,3662,6.330327324806541
3662,2846,6.330327324806541
2846,3662,6.3143476746437655
3662,2846,6.3143476746437655
2846,3662,6.3578438333026215
3662,2846,6.3578438333026215
2846,3682,4.378507855399587
3682,2846,4.378507855399587
2846,3682,4.3681354332697016
3682,2846,4.3681354332697016
2846,3682,4.296655620640022
3682,2846,4.296655620640022
2846,3682,4.296450104513722
3682,2846,4.296450104513722
2846,3685,3.2765850507233063
3685,2846,3.2765850507233063
2846,3685,3.296522736172254
3685,2846,3.296522736172254
2846,3685,3.2593120689114325
3685,2846,3.2593120689114325
2846,3804,3.0919516246287952
3804,2846,3.0919516246287952
2846,3804,3.0527918996326715
3804,2846,3.0527918996326715
2846,3804,3.0209825494253235
3804,2846,3.0209825494253235
2846,3804,3.052419556464321
3804,2846,3.052419556464321
2846,3812,2.629148240629338
3812,2846,2.629148240629338
2846,3812,2.585761923865087
3812,2846,2.585761923865087
2846,3812,2.602989449554926
3812,2846,2.602989449554926
2846,3812,2.6370234561786
3812,2846,2.6370234561786
2846,4030,7.25826511822616
4030,2846,7.25826511822616
2846,4030,7.245076330081298
4030,2846,7.245076330081298
2846,4030,7.3518773441535314
4030,2846,7.3518773441535314
2846,4032,6.541759705420037
4032,2846,6.541759705420037
2846,4032,6.505993043866753
4032,2846,6.505993043866753
2846,4032,6.481452007207525
4032,2846,6.481452007207525
2846,4032,6.514295631321301
4032,2846,6.514295631321301
2846,4034,5.4870647783665065
4034,2846,5.4870647783665065
2846,4034,5.43716392501013
4034,2846,5.43716392501013
2846,4034,5.410156433404024
4034,2846,5.410156433404024
2846,4034,5.444869699038422
4034,2846,5.444869699038422
2846,4035,4.841611962870969
4035,2846,4.841611962870969
2846,4035,4.822891742076484
4035,2846,4.822891742076484
2846,4035,4.635358063314707
4035,2846,4.635358063314707
2846,4035,4.670606369648332
4035,2846,4.670606369648332
2846,4040,3.1482141051493313
4040,2846,3.1482141051493313
2846,4040,3.1039696117737154
4040,2846,3.1039696117737154
2846,4040,3.084941890668838
4040,2846,3.084941890668838
2846,4040,3.0746396585633056
4040,2846,3.0746396585633056
2846,4040,3.1193607851523333
4040,2846,3.1193607851523333
2846,4040,3.152466842511587
4040,2846,3.152466842511587
2846,4043,1.6131595003462111
4043,2846,1.6131595003462111
2846,4043,1.559670522849254
4043,2846,1.559670522849254
2846,4043,1.553856896427227
4043,2846,1.553856896427227
2846,4043,1.5971225081555598
4043,2846,1.5971225081555598
2846,4051,7.4791506212243295
4051,2846,7.4791506212243295
2846,4051,7.479620420898639
4051,2846,7.479620420898639
2846,4051,7.484283758635924
4051,2846,7.484283758635924
2846,4057,6.639847002056758
4057,2846,6.639847002056758
2846,4057,6.573411148243374
4057,2846,6.573411148243374
2846,4057,6.4928550142963255
4057,2846,6.4928550142963255
2846,4057,6.551350831233929
4057,2846,6.551350831233929
2846,4063,5.568445469640406
4063,2846,5.568445469640406
2846,4063,5.542341238100942
4063,2846,5.542341238100942
2846,4063,5.4894423609627925
4063,2846,5.4894423609627925
2846,4063,5.5240682138468085
4063,2846,5.5240682138468085
2846,4262,5.743841202100662
4262,2846,5.743841202100662
2846,4263,5.090142162319975
4263,2846,5.090142162319975
2846,4263,5.038443295313813
4263,2846,5.038443295313813
2846,4263,5.05336486361076
4263,2846,5.05336486361076
2846,4263,5.1358802027936274
4263,2846,5.1358802027936274
2846,4264,4.591349485756372
4264,2846,4.591349485756372
2846,4264,4.550389903736812
4264,2846,4.550389903736812
2846,4264,4.543800495612799
4264,2846,4.543800495612799
2846,4264,4.599439899503041
4264,2846,4.599439899503041
2846,4266,14502.656956489473
4266,2846,14502.656956489473
2846,4266,4.12688612861027
4266,2846,4.12688612861027
2846,4266,4.123700750131647
4266,2846,4.123700750131647
2846,4266,4.161052414826972
4266,2846,4.161052414826972
2846,4270,4.090920135278168
4270,2846,4.090920135278168
2846,4270,4.001558729930938
4270,2846,4.001558729930938
2846,4270,3.9682342163702353
4270,2846,3.9682342163702353
2846,4270,4.076275954607243
4270,2846,4.076275954607243
2846,4272,3.357372707917148
4272,2846,3.357372707917148
2846,4272,3.3516182356745152
4272,2846,3.3516182356745152
2846,4272,3.3774517151859342
4272,2846,3.3774517151859342
2846,4273,2.014173806456101
4273,2846,2.014173806456101
2846,4273,1.8986226298764628
4273,2846,1.8986226298764628
2846,4321,6.708017052023161
4321,2846,6.708017052023161
2846,4321,6.697292592505637
4321,2846,6.697292592505637
2846,4321,6.680660701915943
4321,2846,6.680660701915943
2846,4321,6.732068009405587
4321,2846,6.732068009405587
2846,4324,5.995865733032946
4324,2846,5.995865733032946
2846,4324,5.980707618068923
4324,2846,5.980707618068923
2846,4324,6.028869763778742
4324,2846,6.028869763778742
2846,4335,6.3733953525421665
4335,2846,6.3733953525421665
2846,4335,6.374901311932479
4335,2846,6.374901311932479
2846,4812,5.086030927739272
4812,2846,5.086030927739272
2846,4812,5.087727086912771
4812,2846,5.087727086912771
2846,4812,5.1712295573002045
4812,2846,5.1712295573002045
2846,4821,6.854659730755089
4821,2846,6.854659730755089
2846,4821,6.8389011564263775
4821,2846,6.8389011564263775
2846,4821,6.8341509339060345
4821,2846,6.8341509339060345
2846,4821,6.855707071457091
4821,2846,6.855707071457091
3001,3001,0.03488628699025716
3001,3001,0.03488628699025716
3001,3001,0.07596223261322921
3001,3001,0.07596223261322921
3001,3001,0.0743555477987243
3001,3001,0.0743555477987243
3001,3002,0.37364067841207105
3002,3001,0.37364067841207105
3001,3002,0.41724255224283824
3002,3001,0.41724255224283824
3001,3002,0.37818304104580175
3002,3001,0.37818304104580175
3001,3002,0.33039203276711865
3002,3001,0.33039203276711865
3001,3120,3.206634617698442
3120,3001,3.206634617698442
3001,3120,3.249429090591059
3120,3001,3.249429090591059
3001,3120,3.214811279391849
3120,3001,3.214811279391849
3001,3120,3.170934644086453
3120,3001,3.170934644086453
3001,3122,3.861264090904105
3122,3001,3.861264090904105
3001,3122,3.8426071136246267
3122,3001,3.8426071136246267
3001,3122,3.818228561190064
3122,3001,3.818228561190064
3001,3126,6.890134956622179
3126,3001,6.890134956622179
3001,3126,6.873205215707219
3126,3001,6.873205215707219
3001,3126,6.841415916812288
3126,3001,6.841415916812288
3001,3127,5.033540771037814
3127,3001,5.033540771037814
3001,3127,5.064263570794498
3127,3001,5.064263570794498
3001,3127,5.002305935535805
3127,3001,5.002305935535805
3001,3180,5.766989831579598
3180,3001,5.766989831579598
3001,3180,5.741145823160209
3180,3001,5.741145823160209
3001,3180,5.727989193670909
3180,3001,5.727989193670909
3001,3662,0.7733847986522873
3662,3001,0.7733847986522873
3001,3662,0.782726376784394
3662,3001,0.782726376784394
3001,3662,0.714063568890274
3662,3001,0.714063568890274
3001,3662,0.7321863463449657
3662,3001,0.7321863463449657
3001,3682,7.024844156545995
3682,3001,7.024844156545995
3001,3682,7.083258665197095
3682,3001,7.083258665197095
3001,3682,7.0520165461054525
3682,3001,7.0520165461054525
3001,3682,6.983310010877925
3682,3001,6.983310010877925
3001,3685,7.712612674990778
3685,3001,7.712612674990778
3001,3685,7.747561655002772
3685,3001,7.747561655002772
3001,3685,7.736573764719767
3685,3001,7.736573764719767
3001,3804,4.102160724940012
3804,3001,4.102160724940012
3001,3804,4.145546668737416
3804,3001,4.145546668737416
3001,3804,4.127848485197179
3804,3001,4.127848485197179
3001,3804,4.086007248214406
3804,3001,4.086007248214406
3001,3812,4.259650467760717
3812,3001,4.259650467760717
3001,3812,4.28288881849988
3812,3001,4.28288881849988
3001,3812,4.228157363225462
3812,3001,4.228157363225462
3001,3812,4.205936518277292
3812,3001,4.205936518277292
3001,4030,4.100295792335415
4030,3001,4.100295792335415
3001,4030,3.991181682639699
4030,3001,3.991181682639699
3001,4030,4.054424176004751
4030,3001,4.054424176004751
3001,4032,3.6863911080974026
4032,3001,3.6863911080974026
3001,4032,3.705300228502212
4032,3001,3.705300228502212
3001,4032,3.656224523405849
4032,3001,3.656224523405849
3001,4032,3.639289307509983
4032,3001,3.639289307509983
3001,4034,3.2769680357870956
4034,3001,3.2769680357870956
3001,4034,3.3038565907195863
4034,3001,3.3038565907195863
3001,4034,3.258801023429343
4034,3001,3.258801023429343
3001,4034,3.23365345745667
4034,3001,3.23365345745667
3001,4035,3.1795570881005486
4035,3001,3.1795570881005486
3001,4035,3.213915622373796
4035,3001,3.213915622373796
3001,4035,3.176157099334038
4035,3001,3.176157099334038
3001,4035,3.1165797053345985
4035,3001,3.1165797053345985
3001,4040,3.5369372201062093
4040,3001,3.5369372201062093
3001,4040,3.5964274922341684
4040,3001,3.5964274922341684
3001,4040,3.5913471558386827
4040,3001,3.5913471558386827
3001,4040,3.570516022060222
4040,3001,3.570516022060222
3001,4040,3.525982376253783
4040,3001,3.525982376253783
3001,4040,3.5082163741354013
4040,3001,3.5082163741354013
3001,4043,4.480300333017985
4043,3001,4.480300333017985
3001,4043,4.535938831837342
4043,3001,4.535938831837342
3001,4043,4.525947401643001
4043,3001,4.525947401643001
3001,4043,4.471766954106451
4043,3001,4.471766954106451
3001,4051,4.721529071846889
4051,3001,4.721529071846889
3001,4051,4.718183861373864
4051,3001,4.718183861373864
3001,4051,4.670488335540597
4051,3001,4.670488335540597
3001,4057,5.361558851507317
4057,3001,5.361558851507317
3001,4057,5.386653781337169
4057,3001,5.386653781337169
3001,4057,5.310092601637085
4057,3001,5.310092601637085
3001,4057,5.258288583160702
4057,3001,5.258288583160702
3001,4063,5.078215351135631
4063,3001,5.078215351135631
3001,4063,5.108855757621131
4063,3001,5.108855757621131
3001,4063,5.065846149189383
4063,3001,5.065846149189383
3001,4063,5.026106862819139
4063,3001,5.026106862819139
3001,4262,1.025951123572958
4262,3001,1.025951123572958
3001,4263,0.9660494355617156
4263,3001,0.9660494355617156
3001,4263,1.0085299344565808
4263,3001,1.0085299344565808
3001,4263,1.0128295267611818
4263,3001,1.0128295267611818
3001,4263,0.9581632359683303
4263,3001,0.9581632359683303
3001,4264,1.47008061286397
4264,3001,1.47008061286397
3001,4264,1.5136659179528176
4264,3001,1.5136659179528176
3001,4264,1.505961474688157
4264,3001,1.505961474688157
3001,4264,1.4467694877951944
4264,3001,1.4467694877951944
3001,4266,14503.764183354713
4266,3001,14503.764183354713
3001,4266,2.240940788322291
4266,3001,2.240940788322291
3001,4266,2.218530920860745
4266,3001,2.218530920860745
3001,4266,2.170791766869823
4266,3001,2.170791766869823
3001,4270,1.9187496851291377
4270,3001,1.9187496851291377
3001,4270,2.0091364081843865
4270,3001,2.0091364081843865
3001,4270,2.049545206071781
4270,3001,2.049545206071781
3001,4270,1.9426738197175468
4270,3001,1.9426738197175468
3001,4272,2.882657989495346
4272,3001,2.882657989495346
3001,4272,2.871637246935171
4272,3001,2.871637246935171
3001,4272,2.8430994979722053
4272,3001,2.8430994979722053
3001,4273,4.009608776454695
4273,3001,4.009608776454695
3001,4273,4.116842830315829
4273,3001,4.116842830315829
3001,4321,2.8206911767975598
4321,3001,2.8206911767975598
3001,4321,2.8275386580916093
4321,3001,2.8275386580916093
3001,4321,2.749774725177677
4321,3001,2.749774725177677
3001,4321,2.7688635203244685
4321,3001,2.7688635203244685
3001,4324,1.4285925739917733
4324,3001,1.4285925739917733
3001,4324,1.3744653080169311
4324,3001,1.3744653080169311
3001,4324,1.3645659031070487
4324,3001,1.3645659031070487
3001,4335,1.443210864740493
4335,3001,1.443210864740493
3001,4335,1.4562928524968013
4335,3001,1.4562928524968013
3001,4812,1.6598928880480468
4812,3001,1.6598928880480468
3001,4812,1.7351106069192381
4812,3001,1.7351106069192381
3001,4812,1.7644670593803418
4812,3001,1.7644670593803418
3001,4821,1.239628740951154
4821,3001,1.239628740951154
3001,4821,1.2244562755055088
4821,3001,1.2244562755055088
3001,4821,1.2401701192165104
4821,3001,1.2401701192165104
3001,4821,1.2545717165492576
4821,3001,1.2545717165492576
3001,3001,0.06885663437166294
3001,3001,0.06885663437166294
3001,3001,0.08905473814324762
3001,3001,0.08905473814324762
3001,3002,0.3546680374640144
3002,3001,0.3546680374640144
3001,3002,0.39606248820901596
3002,3001,0.39606248820901596
3001,3002,0.354468952638196
3002,3001,0.354468952638196
3001,3002,0.3089134181408802
3002,3001,0.3089134181408802
3001,3120,3.1826841962205097
3120,3001,3.1826841962205097
3001,3120,3.2252961161050897
3120,3001,3.2252961161050897
3001,3120,3.1904147391405036
3120,3001,3.1904147391405036
3001,3120,3.1467152052738396
3120,3001,3.1467152052738396
3001,3122,3.837701873352837
3122,3001,3.837701873352837
3001,3122,3.8188173978194926
3122,3001,3.8188173978194926
3001,3122,3.794624912398528
3122,3001,3.794624912398528
3001,3126,6.868005655918894
3126,3001,6.868005655918894
3001,3126,6.850945455474563
3126,3001,6.850945455474563
3001,3126,6.819271575464586
3126,3001,6.819271575464586
3001,3127,5.010898202902922
3127,3001,5.010898202902922
3001,3127,5.041485807744404
3127,3001,5.041485807744404
3001,3127,4.9794965496015795
3127,3001,4.9794965496015795
3001,3180,5.763194662706907
3180,3001,5.763194662706907
3001,3180,5.737238036355462
3180,3001,5.737238036355462
3001,3180,5.724233438163676
3180,3001,5.724233438163676
3001,3662,0.7899184233045935
3662,3001,0.7899184233045935
3001,3662,0.7979622614301866
3662,3001,0.7979622614301866
3001,3662,0.730113812813626
3662,3001,0.730113812813626
3001,3662,0.7498798081967798
3662,3001,0.7498798081967798
3001,3682,6.998995576403344
3682,3001,6.998995576403344
3001,3682,7.057247730350528
3682,3001,7.057247730350528
3001,3682,7.025793343998689
3682,3001,7.025793343998689
3001,3682,6.957225760038879
3682,3001,6.957225760038879
3001,3685,7.6816990136658205
3685,3001,7.6816990136658205
3001,3685,7.716637199091334
3685,3001,7.716637199091334
3001,3685,7.70556489262315
3685,3001,7.70556489262315
3001,3804,4.072686082665292
3804,3001,4.072686082665292
3001,3804,4.1159609468064815
3804,3001,4.1159609468064815
3001,3804,4.098076141474798
3804,3001,4.098076141474798
3001,3804,4.056306586104587
