From_SCATS,To_SCATS,Distance_km,Estimated_Speed_kmh,Estimated_Travel_Time_Minutes,Traffic_Flow_Volume
970.0,3180.0,7.87710752258346,60,8.37710752258346,147.26626016260164
3180.0,970.0,7.87710752258346,60,8.37710752258346,77.1568100358423
970.0,3180.0,7.897828622510335,60,8.397828622510335,147.26626016260164
3180.0,970.0,7.897828622510335,60,8.397828622510335,77.1568100358423
970.0,3662.0,8.578302457127807,60,9.078302457127807,147.26626016260164
3662.0,970.0,8.578302457127807,60,9.078302457127807,110.5739247311828
970.0,3662.0,8.548291642487046,60,9.048291642487046,147.26626016260164
3662.0,970.0,8.548291642487046,60,9.048291642487046,110.5739247311828
970.0,3662.0,8.55281711291837,60,9.052817112918369,147.26626016260164
3662.0,970.0,8.55281711291837,60,9.052817112918369,110.5739247311828
970.0,3662.0,8.595685101068524,60,9.095685101068524,147.26626016260164
3662.0,970.0,8.595685101068524,60,9.095685101068524,110.5739247311828
970.0,3682.0,3.3723447940242712,60,3.8723447940242717,147.26626016260164
3682.0,970.0,3.3723447940242712,60,3.8723447940242717,97.30792025862068
970.0,3682.0,3.3119413211584665,60,3.8119413211584665,147.26626016260164
3682.0,970.0,3.3119413211584665,60,3.8119413211584665,97.30792025862068
970.0,3682.0,3.255830770148412,60,3.755830770148412,147.26626016260164
3682.0,970.0,3.255830770148412,60,3.755830770148412,97.30792025862068
970.0,3682.0,3.3132235482534163,60,3.8132235482534167,147.26626016260164
3682.0,970.0,3.3132235482534163,60,3.8132235482534167,97.30792025862068
970.0,3685.0,1.386098073569514,60,1.8860980735695139,147.26626016260164
3685.0,970.0,1.386098073569514,60,1.8860980735695139,162.7159889558233
970.0,3685.0,1.3658776318299377,60,1.865877631829938,147.26626016260164
3685.0,970.0,1.3658776318299377,60,1.865877631829938,162.7159889558233
970.0,3685.0,1.3345588903189645,60,1.8345588903189645,147.26626016260164
3685.0,970.0,1.3345588903189645,60,1.8345588903189645,162.7159889558233
970.0,3804.0,4.53609741322754,60,5.03609741322754,147.26626016260164
3804.0,970.0,4.53609741322754,60,5.03609741322754,97.42078293010752
970.0,3804.0,4.486456151715113,60,4.986456151715113,147.26626016260164
3804.0,970.0,4.486456151715113,60,4.986456151715113,97.42078293010752
970.0,3804.0,4.485632449269065,60,4.985632449269065,147.26626016260164
3804.0,970.0,4.485632449269065,60,4.985632449269065,97.42078293010752
970.0,3804.0,4.530380906638169,60,5.030380906638169,147.26626016260164
3804.0,970.0,4.530380906638169,60,5.030380906638169,97.42078293010752
970.0,3812.0,4.241285524346385,60,4.741285524346385,147.26626016260164
3812.0,970.0,4.241285524346385,60,4.741285524346385,90.96614583333333
970.0,3812.0,4.2100206294055535,60,4.7100206294055535,147.26626016260164
3812.0,970.0,4.2100206294055535,60,4.7100206294055535,90.96614583333333
970.0,3812.0,4.260555839148439,60,4.760555839148439,147.26626016260164
3812.0,970.0,4.260555839148439,60,4.760555839148439,90.96614583333333
970.0,3812.0,4.288153519169231,60,4.78815351916923,147.26626016260164
3812.0,970.0,4.288153519169231,60,4.78815351916923,90.96614583333333
970.0,4030.0,8.330257639047373,60,8.830257639047373,147.26626016260164
4030.0,970.0,8.330257639047373,60,8.830257639047373,84.8366935483871
970.0,4030.0,8.362646833111796,60,8.862646833111796,147.26626016260164
4030.0,970.0,8.362646833111796,60,8.862646833111796,84.8366935483871
970.0,4030.0,8.461131881095316,60,8.961131881095316,147.26626016260164
4030.0,970.0,8.461131881095316,60,8.961131881095316,84.8366935483871
970.0,4032.0,7.693493628596197,60,8.193493628596196,147.26626016260164
4032.0,970.0,7.693493628596197,60,8.193493628596196,107.71370967741936
970.0,4032.0,7.645907959172517,60,8.145907959172515,147.26626016260164
4032.0,970.0,7.645907959172517,60,8.145907959172515,107.71370967741936
970.0,4032.0,7.640385723960012,60,8.140385723960012,147.26626016260164
4032.0,970.0,7.640385723960012,60,8.140385723960012,107.71370967741936
970.0,4032.0,7.683740187305026,60,8.183740187305027,147.26626016260164
4032.0,970.0,7.683740187305026,60,8.183740187305027,107.71370967741936
970.0,4034.0,6.784402115556157,60,7.284402115556157,147.26626016260164
4034.0,970.0,6.784402115556157,60,7.284402115556157,113.61659946236558
970.0,4034.0,6.724783855213146,60,7.224783855213146,147.26626016260164
4034.0,970.0,6.724783855213146,60,7.224783855213146,113.61659946236558
970.0,4034.0,6.719686795929516,60,7.219686795929516,147.26626016260164
4034.0,970.0,6.719686795929516,60,7.219686795929516,113.61659946236558
970.0,4034.0,6.7637913068453015,60,7.2637913068453015,147.26626016260164
4034.0,970.0,6.7637913068453015,60,7.2637913068453015,113.61659946236558
970.0,4035.0,6.250164484769555,60,6.750164484769555,147.26626016260164
4035.0,970.0,6.250164484769555,60,6.750164484769555,108.45908938172043
970.0,4035.0,6.2178393721917935,60,6.7178393721917935,147.26626016260164
4035.0,970.0,6.2178393721917935,60,6.7178393721917935,108.45908938172043
970.0,4035.0,6.083914220697605,60,6.583914220697605,147.26626016260164
4035.0,970.0,6.083914220697605,60,6.583914220697605,108.45908938172043
970.0,4035.0,6.141549641604615,60,6.641549641604615,147.26626016260164
4035.0,970.0,6.141549641604615,60,6.641549641604615,108.45908938172043
970.0,4040.0,4.975432827613947,60,5.475432827613947,147.26626016260164
4040.0,970.0,4.975432827613947,60,5.475432827613947,72.67669130824373
970.0,4040.0,4.915428878788728,60,5.415428878788728,147.26626016260164
4040.0,970.0,4.915428878788728,60,5.415428878788728,72.67669130824373
970.0,4040.0,4.913050080238217,60,5.413050080238217,147.26626016260164
4040.0,970.0,4.913050080238217,60,5.413050080238217,72.67669130824373
970.0,4040.0,4.925875309411898,60,5.425875309411898,147.26626016260164
4040.0,970.0,4.925875309411898,60,5.425875309411898,72.67669130824373
970.0,4040.0,4.974258056133262,60,5.474258056133262,147.26626016260164
4040.0,970.0,4.974258056133262,60,5.474258056133262,72.67669130824373
970.0,4040.0,4.998579667767618,60,5.498579667767618,147.26626016260164
4040.0,970.0,4.998579667767618,60,5.498579667767618,72.67669130824373
970.0,4043.0,4.087765060116598,60,4.587765060116598,147.26626016260164
4043.0,970.0,4.087765060116598,60,4.587765060116598,134.2408434139785
970.0,4043.0,4.037367482981165,60,4.537367482981165,147.26626016260164
4043.0,970.0,4.037367482981165,60,4.537367482981165,134.2408434139785
970.0,4043.0,4.061712106736156,60,4.561712106736156,147.26626016260164
4043.0,970.0,4.061712106736156,60,4.561712106736156,134.2408434139785
970.0,4043.0,4.120870700894142,60,4.620870700894142,147.26626016260164
4043.0,970.0,4.120870700894142,60,4.620870700894142,134.2408434139785
970.0,4051.0,8.313289040433643,60,8.813289040433643,147.26626016260164
4051.0,970.0,8.313289040433643,60,8.813289040433643,48.43223566308244
970.0,4051.0,8.315394457414918,60,8.815394457414918,147.26626016260164
4051.0,970.0,8.315394457414918,60,8.815394457414918,48.43223566308244
970.0,4051.0,8.342918754413411,60,8.842918754413411,147.26626016260164
4051.0,970.0,8.342918754413411,60,8.842918754413411,48.43223566308244
970.0,4057.0,7.012821183507149,60,7.512821183507149,147.26626016260164
4057.0,970.0,7.012821183507149,60,7.512821183507149,79.16709357923497
970.0,4057.0,6.92284932986089,60,7.42284932986089,147.26626016260164
4057.0,970.0,6.92284932986089,60,7.42284932986089,79.16709357923497
970.0,4057.0,6.869163422337834,60,7.369163422337834,147.26626016260164
4057.0,970.0,6.869163422337834,60,7.369163422337834,79.16709357923497
970.0,4057.0,6.962988373669849,60,7.462988373669849,147.26626016260164
4057.0,970.0,6.962988373669849,60,7.462988373669849,79.16709357923497
970.0,4063.0,5.967866957454341,60,6.467866957454341,147.26626016260164
4063.0,970.0,5.967866957454341,60,6.467866957454341,83.77889784946237
970.0,4063.0,5.923313037590397,60,6.423313037590397,147.26626016260164
4063.0,970.0,5.923313037590397,60,6.423313037590397,83.77889784946237
970.0,4063.0,5.891251511429445,60,6.391251511429445,147.26626016260164
4063.0,970.0,5.891251511429445,60,6.391251511429445,83.77889784946237
970.0,4063.0,5.949583362177184,60,6.449583362177184,147.26626016260164
4063.0,970.0,5.949583362177184,60,6.449583362177184,83.77889784946237
970.0,4262.0,8.419709572198398,60,8.919709572198398,147.26626016260164
4262.0,970.0,8.419709572198398,60,8.919709572198398,130.19431089743588
970.0,4263.0,7.633424759144186,60,8.133424759144186,147.26626016260164
4263.0,970.0,7.633424759144186,60,8.133424759144186,114.6923076923077
970.0,4263.0,7.578053136176681,60,8.078053136176681,147.26626016260164
4263.0,970.0,7.578053136176681,60,8.078053136176681,114.6923076923077
970.0,4263.0,7.607787380815392,60,8.107787380815392,147.26626016260164
4263.0,970.0,7.607787380815392,60,8.107787380815392,114.6923076923077
970.0,4263.0,7.701167370211359,60,8.20116737021136,147.26626016260164
4263.0,970.0,7.701167370211359,60,8.20116737021136,114.6923076923077
970.0,4264.0,6.967110339036436,60,7.467110339036436,147.26626016260164
4264.0,970.0,6.967110339036436,60,7.467110339036436,105.65036231884058
970.0,4264.0,6.923490752873292,60,7.423490752873292,147.26626016260164
4264.0,970.0,6.923490752873292,60,7.423490752873292,105.65036231884058
970.0,4264.0,6.933990278337941,60,7.433990278337941,147.26626016260164
4264.0,970.0,6.933990278337941,60,7.433990278337941,105.65036231884058
970.0,4264.0,6.993435599804697,60,7.493435599804697,147.26626016260164
4264.0,970.0,6.993435599804697,60,7.493435599804697,105.65036231884058
970.0,4266.0,14504.453939782848,60,14504.953939782848,147.26626016260164
4266.0,970.0,14504.453939782848,60,14504.953939782848,112.98647513440861
970.0,4266.0,6.253349812918343,60,6.753349812918343,147.26626016260164
4266.0,970.0,6.253349812918343,60,6.753349812918343,112.98647513440861
970.0,4266.0,6.267000859219952,60,6.767000859219952,147.26626016260164
4266.0,970.0,6.267000859219952,60,6.767000859219952,112.98647513440861
970.0,4266.0,6.3134188946230285,60,6.8134188946230285,147.26626016260164
4266.0,970.0,6.3134188946230285,60,6.8134188946230285,112.98647513440861
970.0,4270.0,6.625559074433515,60,7.125559074433515,147.26626016260164
4270.0,970.0,6.625559074433515,60,7.125559074433515,94.26260080645162
970.0,4270.0,6.5487130740336434,60,7.0487130740336434,147.26626016260164
4270.0,970.0,6.5487130740336434,60,7.0487130740336434,94.26260080645162
970.0,4270.0,6.544326202224357,60,7.044326202224356,147.26626016260164
4270.0,970.0,6.544326202224357,60,7.044326202224356,94.26260080645162
970.0,4270.0,6.647491002862707,60,7.147491002862707,147.26626016260164
4270.0,970.0,6.647491002862707,60,7.147491002862707,94.26260080645162
970.0,4272.0,5.55531707627028,60,6.0553170762702795,147.26626016260164
4272.0,970.0,5.55531707627028,60,6.0553170762702795,84.51875
970.0,4272.0,5.565295086788814,60,6.065295086788814,147.26626016260164
4272.0,970.0,5.565295086788814,60,6.065295086788814,84.51875
970.0,4272.0,5.59388621760561,60,6.09388621760561,147.26626016260164
4272.0,970.0,5.59388621760561,60,6.09388621760561,84.51875
970.0,4273.0,4.79441302698389,60,5.29441302698389,147.26626016260164
4273.0,970.0,4.79441302698389,60,5.29441302698389,110.24042338709677
970.0,4273.0,4.665266425946429,60,5.165266425946429,147.26626016260164
4273.0,970.0,4.665266425946429,60,5.165266425946429,110.24042338709677
970.0,4321.0,8.23598796135625,60,8.735987961356248,147.26626016260164
4321.0,970.0,8.23598796135625,60,8.735987961356248,67.81754032258064
970.0,4321.0,8.221367823314456,60,8.721367823314456,147.26626016260164
4321.0,970.0,8.221367823314456,60,8.721367823314456,67.81754032258064
970.0,4321.0,8.233587442503302,60,8.733587442503302,147.26626016260164
4321.0,970.0,8.233587442503302,60,8.733587442503302,67.81754032258064
970.0,4321.0,8.283204469211396,60,8.783204469211396,147.26626016260164
4321.0,970.0,8.283204469211396,60,8.783204469211396,67.81754032258064
970.0,4324.0,7.995477305676172,60,8.495477305676172,147.26626016260164
4324.0,970.0,7.995477305676172,60,8.495477305676172,73.5924059139785
970.0,4324.0,7.998773800674688,60,8.498773800674687,147.26626016260164
4324.0,970.0,7.998773800674688,60,8.498773800674687,73.5924059139785
970.0,4324.0,8.049306036679651,60,8.549306036679651,147.26626016260164
4324.0,970.0,8.049306036679651,60,8.549306036679651,73.5924059139785
970.0,4335.0,8.377533796945078,60,8.877533796945078,147.26626016260164
4335.0,970.0,8.377533796945078,60,8.877533796945078,112.31048387096774
970.0,4335.0,8.374710262345644,60,8.874710262345644,147.26626016260164
4335.0,970.0,8.374710262345644,60,8.874710262345644,112.31048387096774
970.0,4812.0,7.870947556224947,60,8.370947556224946,147.26626016260164
4812.0,970.0,7.870947556224947,60,8.370947556224946,91.00774572649573
970.0,4812.0,7.889757651457313,60,8.389757651457312,147.26626016260164
4812.0,970.0,7.889757651457313,60,8.389757651457312,91.00774572649573
970.0,4812.0,7.984574231838073,60,8.484574231838073,147.26626016260164
4812.0,970.0,7.984574231838073,60,8.484574231838073,91.00774572649573
970.0,4821.0,9.469355690026378,60,9.969355690026378,147.26626016260164
4821.0,970.0,9.469355690026378,60,9.969355690026378,82.6080309139785
970.0,4821.0,9.45283478804691,60,9.95283478804691,147.26626016260164
4821.0,970.0,9.45283478804691,60,9.95283478804691,82.6080309139785
970.0,4821.0,9.453749097715267,60,9.953749097715267,147.26626016260164
4821.0,970.0,9.453749097715267,60,9.953749097715267,82.6080309139785
970.0,4821.0,9.474538019950854,60,9.974538019950854,147.26626016260164
4821.0,970.0,9.474538019950854,60,9.974538019950854,82.6080309139785
970.0,970.0,0.0512728271492075,60,0.5512728271492076,147.26626016260164
970.0,970.0,0.0512728271492075,60,0.5512728271492076,147.26626016260164
970.0,970.0,0.0820396892407098,60,0.5820396892407098,147.26626016260164
970.0,970.0,0.0820396892407098,60,0.5820396892407098,147.26626016260164
970.0,2000.0,1.7517060939796312,60,2.251706093979631,147.26626016260164
2000.0,970.0,1.7517060939796312,60,2.251706093979631,156.91840277777777
970.0,2000.0,1.7276970033612085,60,2.2276970033612082,147.26626016260164
2000.0,970.0,1.7276970033612085,60,2.2276970033612082,156.91840277777777
970.0,2000.0,1.6925914168052647,60,2.1925914168052647,147.26626016260164
2000.0,970.0,1.6925914168052647,60,2.1925914168052647,156.91840277777777
970.0,2000.0,1.7282829169868923,60,2.2282829169868923,147.26626016260164
2000.0,970.0,1.7282829169868923,60,2.2282829169868923,156.91840277777777
970.0,2200.0,5.691079670147033,60,6.191079670147033,147.26626016260164
2200.0,970.0,5.691079670147033,60,6.191079670147033,82.62373991935483
970.0,2200.0,5.666191254310287,60,6.166191254310287,147.26626016260164
2200.0,970.0,5.666191254310287,60,6.166191254310287,82.62373991935483
970.0,2200.0,5.633892431907374,60,6.133892431907374,147.26626016260164
2200.0,970.0,5.633892431907374,60,6.133892431907374,82.62373991935483
970.0,2200.0,5.669194097058016,60,6.169194097058016,147.26626016260164
2200.0,970.0,5.669194097058016,60,6.169194097058016,82.62373991935483
970.0,2820.0,9.69047179994389,60,10.19047179994389,147.26626016260164
2820.0,970.0,9.69047179994389,60,10.19047179994389,113.31113387978142
970.0,2820.0,9.718153420182684,60,10.218153420182684,147.26626016260164
2820.0,970.0,9.718153420182684,60,10.218153420182684,113.31113387978142
970.0,2825.0,9.340946870728152,60,9.840946870728152,147.26626016260164
2825.0,970.0,9.340946870728152,60,9.840946870728152,144.8111559139785
970.0,2827.0,9.678006633229383,60,10.178006633229383,147.26626016260164
2827.0,970.0,9.678006633229383,60,10.178006633229383,120.93909610215054
970.0,2827.0,9.544927694770044,60,10.044927694770042,147.26626016260164
2827.0,970.0,9.544927694770044,60,10.044927694770042,120.93909610215054
970.0,2827.0,9.487106844988114,60,9.987106844988114,147.26626016260164
2827.0,970.0,9.487106844988114,60,9.987106844988114,120.93909610215054
970.0,2827.0,9.64597501944776,60,10.14597501944776,147.26626016260164
2827.0,970.0,9.64597501944776,60,10.14597501944776,120.93909610215054
970.0,2846.0,3.0594815676983163,60,3.559481567698316,147.26626016260164
2846.0,970.0,3.0594815676983163,60,3.559481567698316,71.26478494623656
970.0,2846.0,3.012827908667808,60,3.512827908667808,147.26626016260164
2846.0,970.0,3.012827908667808,60,3.512827908667808,71.26478494623656
970.0,2846.0,3.09813166497983,60,3.59813166497983,147.26626016260164
2846.0,970.0,3.09813166497983,60,3.59813166497983,71.26478494623656
970.0,2846.0,3.120441163693179,60,3.620441163693179,147.26626016260164
2846.0,970.0,3.120441163693179,60,3.620441163693179,71.26478494623656
970.0,3001.0,8.483685427696177,60,8.983685427696177,147.26626016260164
3001.0,970.0,8.483685427696177,60,8.983685427696177,141.69967105263157
970.0,3001.0,8.450731260027895,60,8.950731260027895,147.26626016260164
3001.0,970.0,8.450731260027895,60,8.950731260027895,141.69967105263157
970.0,3001.0,8.476142349164475,60,8.976142349164475,147.26626016260164
3001.0,970.0,8.476142349164475,60,8.976142349164475,141.69967105263157
970.0,3001.0,8.52367368135146,60,9.02367368135146,147.26626016260164
3001.0,970.0,8.52367368135146,60,9.02367368135146,141.69967105263157
970.0,3002.0,8.183007412072682,60,8.683007412072682,147.26626016260164
3002.0,970.0,8.183007412072682,60,8.683007412072682,120.94871794871794
970.0,3002.0,8.131132113171875,60,8.631132113171875,147.26626016260164
3002.0,970.0,8.131132113171875,60,8.631132113171875,120.94871794871794
970.0,3002.0,8.145724113419984,60,8.645724113419984,147.26626016260164
3002.0,970.0,8.145724113419984,60,8.645724113419984,120.94871794871794
970.0,3002.0,8.200588957796237,60,8.700588957796237,147.26626016260164
3002.0,970.0,8.200588957796237,60,8.700588957796237,120.94871794871794
970.0,3120.0,5.822917725850786,60,6.322917725850786,147.26626016260164
3120.0,970.0,5.822917725850786,60,6.322917725850786,120.61113911290323
970.0,3120.0,5.775643622529231,60,6.275643622529231,147.26626016260164
3120.0,970.0,5.775643622529231,60,6.275643622529231,120.61113911290323
970.0,3120.0,5.7793936668235135,60,6.2793936668235135,147.26626016260164
3120.0,970.0,5.7793936668235135,60,6.2793936668235135,120.61113911290323
970.0,3120.0,5.827227103499253,60,6.327227103499253,147.26626016260164
3120.0,970.0,5.827227103499253,60,6.327227103499253,120.61113911290323
970.0,3122.0,5.398656860998649,60,5.898656860998649,147.26626016260164
3122.0,970.0,5.398656860998649,60,5.898656860998649,120.76097670250896
970.0,3122.0,5.386069692784536,60,5.886069692784536,147.26626016260164
3122.0,970.0,5.386069692784536,60,5.886069692784536,120.76097670250896
970.0,3122.0,5.422936337774611,60,5.922936337774611,147.26626016260164
3122.0,970.0,5.422936337774611,60,5.922936337774611,120.76097670250896
970.0,3126.0,4.433803992987044,60,4.933803992987043,147.26626016260164
3126.0,970.0,4.433803992987044,60,4.933803992987043,137.8309811827957
970.0,3126.0,4.402006265157318,60,4.902006265157318,147.26626016260164
3126.0,970.0,4.402006265157318,60,4.902006265157318,137.8309811827957
970.0,3126.0,4.43403972033963,60,4.93403972033963,147.26626016260164
3126.0,970.0,4.43403972033963,60,4.93403972033963,137.8309811827957
970.0,3127.0,4.851845139351928,60,5.351845139351928,147.26626016260164
3127.0,970.0,4.851845139351928,60,5.351845139351928,123.84375
970.0,3127.0,4.8147133188485896,60,5.3147133188485896,147.26626016260164
3127.0,970.0,4.8147133188485896,60,5.3147133188485896,123.84375
970.0,3127.0,4.839059105299957,60,5.339059105299957,147.26626016260164
3127.0,970.0,4.839059105299957,60,5.339059105299957,123.84375
970.0,3180.0,7.940285274841935,60,8.440285274841935,147.26626016260164
3180.0,970.0,7.940285274841935,60,8.440285274841935,77.1568100358423
970.0,3180.0,7.915389735610961,60,8.415389735610962,147.26626016260164
3180.0,970.0,7.915389735610961,60,8.415389735610962,77.1568100358423
970.0,3180.0,7.936179697433223,60,8.436179697433223,147.26626016260164
3180.0,970.0,7.936179697433223,60,8.436179697433223,77.1568100358423
970.0,3662.0,8.625890893219674,60,9.125890893219674,147.26626016260164
3662.0,970.0,8.625890893219674,60,9.125890893219674,110.5739247311828
970.0,3662.0,8.595879011484186,60,9.095879011484186,147.26626016260164
3662.0,970.0,8.595879011484186,60,9.095879011484186,110.5739247311828
970.0,3662.0,8.600407980258385,60,9.100407980258385,147.26626016260164
3662.0,970.0,8.600407980258385,60,9.100407980258385,110.5739247311828
970.0,3662.0,8.643275723689442,60,9.143275723689442,147.26626016260164
3662.0,970.0,8.643275723689442,60,9.143275723689442,110.5739247311828
970.0,3682.0,3.403237711508845,60,3.903237711508845,147.26626016260164
3682.0,970.0,3.403237711508845,60,3.903237711508845,97.30792025862068
970.0,3682.0,3.3423345074082085,60,3.8423345074082085,147.26626016260164
3682.0,970.0,3.3423345074082085,60,3.8423345074082085,97.30792025862068
970.0,3682.0,3.286724184629455,60,3.786724184629455,147.26626016260164
3682.0,970.0,3.286724184629455,60,3.786724184629455,97.30792025862068
970.0,3682.0,3.3447290379524293,60,3.8447290379524293,147.26626016260164
3682.0,970.0,3.3447290379524293,60,3.8447290379524293,97.30792025862068
970.0,3685.0,1.417194920438409,60,1.9171949204384091,147.26626016260164
3685.0,970.0,1.417194920438409,60,1.9171949204384091,162.7159889558233
970.0,3685.0,1.3962248362881882,60,1.896224836288188,147.26626016260164
3685.0,970.0,1.3962248362881882,60,1.896224836288188,162.7159889558233
970.0,3685.0,1.3656647535001158,60,1.8656647535001156,147.26626016260164
3685.0,970.0,1.3656647535001158,60,1.8656647535001156,162.7159889558233
970.0,3804.0,4.583305276730081,60,5.083305276730081,147.26626016260164
